TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
17  0.6350907567E-05  0.3187881861E-05  0.6180591921E-05  0.4306250630E-05  0.3061036884E-05  0.2689570000E+03
18  0.5789691699E-05  0.2824615019E-05  0.5060733166E-05  0.3583957371E-05  0.2799090663E-05  0.2847536000E+03
19  0.5291265315E-05  0.2534116245E-05  0.4260769644E-05  0.3059070594E-05  0.2564313214E-05  0.3016064000E+03
20  0.4846587165E-05  0.2310278183E-05  0.3730903521E-05  0.2700715566E-05  0.2353087927E-05  0.3171109000E+03
21  0.4451233088E-05  0.2139751454E-05  0.3407231240E-05  0.2471227824E-05  0.2164214153E-05  0.3336402000E+03
22  0.4104062835E-05  0.2008478303E-05  0.3224737579E-05  0.2332917089E-05  0.1997826374E-05  0.3493009000E+03
23  0.3803571164E-05  0.1904504352E-05  0.3128916930E-05  0.2253497863E-05  0.1853546917E-05  0.3655969000E+03
24  0.3546048470E-05  0.1819040232E-05  0.3080867467E-05  0.2208871446E-05  0.1729702654E-05  0.3820388000E+03
25  0.3326205349E-05  0.1746404377E-05  0.3056166967E-05  0.2183046302E-05  0.1623761056E-05  0.3979559000E+03
26  0.3138715121E-05  0.1683280975E-05  0.3041075609E-05  0.2166406248E-05  0.1533158264E-05  0.4140524000E+03
27  0.2979208492E-05  0.1627801317E-05  0.3028682663E-05  0.2153649271E-05  0.1455810135E-05  0.4294480000E+03
28  0.2844341004E-05  0.1578802779E-05  0.3015970600E-05  0.2142089452E-05  0.1390148355E-05  0.4456936000E+03
29  0.2731341766E-05  0.1535393613E-05  0.3001892557E-05  0.2130485764E-05  0.1334896617E-05  0.4619641000E+03
30  0.2637566450E-05  0.1496776755E-05  0.2986257184E-05  0.2118325928E-05  0.1288844924E-05  0.4790651000E+03
31  0.2560310260E-05  0.1462216691E-05  0.2969163040E-05  0.2105433800E-05  0.1250747784E-05  0.4957996000E+03
32  0.2496856814E-05  0.1431053745E-05  0.2950761558E-05  0.2091777404E-05  0.1219338909E-05  0.5121413000E+03
33  0.2444622632E-05  0.1402719367E-05  0.2931187975E-05  0.2077384884E-05  0.1193398171E-05  0.5284226000E+03
34  0.2401284507E-05  0.1376740429E-05  0.2910562741E-05  0.2062315837E-05  0.1171815840E-05  0.5447497000E+03
35  0.2364852899E-05  0.1352733742E-05  0.2889007917E-05  0.2046646843E-05  0.1153633076E-05  0.5611016000E+03
36  0.2333686412E-05  0.1330393718E-05  0.2866655107E-05  0.2030463677E-05  0.1138053954E-05  0.5778621000E+03
37  0.2306472278E-05  0.1309477471E-05  0.2843642683E-05  0.2013854302E-05  0.1124439211E-05  0.5944532000E+03
38  0.2282186118E-05  0.1289790169E-05  0.2820106838E-05  0.1996903719E-05  0.1112288465E-05  0.6107271000E+03
39  0.2260043116E-05  0.1271172904E-05  0.2796171730E-05  0.1979689023E-05  0.1101217323E-05  0.6273531000E+03
40  0.2239447369E-05  0.1253493839E-05  0.2771943108E-05  0.1962277980E-05  0.1090933180E-05  0.6438156000E+03
41  0.2219948637E-05  0.1236642380E-05  0.2747505515E-05  0.1944726318E-05  0.1081214436E-05  0.6594216000E+03
42  0.2201206485E-05  0.1220525547E-05  0.2722927429E-05  0.1927086040E-05  0.1071892993E-05  0.6757299000E+03
43  0.2182970792E-05  0.1205064444E-05  0.2698262567E-05  0.1909394391E-05  0.1062844407E-05  0.6921560000E+03
44  0.2165049009E-05  0.1190191382E-05  0.2673551159E-05  0.1891682488E-05  0.1053972830E-05  0.7085726000E+03
45  0.2147300648E-05  0.1175848581E-05  0.2648825698E-05  0.1873975931E-05  0.1045207507E-05  0.7249247000E+03
46  0.2129625079E-05  0.1161985989E-05  0.2624113352E-05  0.1856295763E-05  0.1036497129E-05  0.7415854000E+03
47  0.2111952611E-05  0.1148559816E-05  0.2599437765E-05  0.1838659514E-05  0.1027805530E-05  0.7588563000E+03
48  0.2094237680E-05  0.1135531469E-05  0.2574820220E-05  0.1821082446E-05  0.1019108415E-05  0.7752150000E+03
49  0.2076453819E-05  0.1122866674E-05  0.2550280428E-05  0.1803578247E-05  0.1010390915E-05  0.7916297000E+03
50  0.2058589445E-05  0.1110534744E-05  0.2525836963E-05  0.1786159490E-05  0.1001645563E-05  0.8078837000E+03
51  0.2040644254E-05  0.1098507992E-05  0.2501507308E-05  0.1768837606E-05  0.9928705579E-06  0.8243310000E+03
52  0.2022626001E-05  0.1086761373E-05  0.2477308037E-05  0.1751623513E-05  0.9840682167E-06  0.8409644000E+03
53  0.2004548582E-05  0.1075272206E-05  0.2453255029E-05  0.1734527584E-05  0.9752439836E-06  0.8572006000E+03
54  0.1986429764E-05  0.1064019844E-05  0.2429362882E-05  0.1717558716E-05  0.9664053497E-06  0.8734489000E+03
55  0.1968288703E-05  0.1052985539E-05  0.2405644683E-05  0.1700725151E-05  0.9575606788E-06  0.8909632000E+03
56  0.1950145829E-05  0.1042152376E-05  0.2382112175E-05  0.1684034182E-05  0.9487190419E-06  0.9074932000E+03
57  0.1932021516E-05  0.1031505033E-05  0.2358775219E-05  0.1667491416E-05  0.9398896167E-06  0.9240308000E+03
58  0.1913934857E-05  0.1021029784E-05  0.2335641965E-05  0.1651101846E-05  0.9310811050E-06  0.9405024000E+03
59  0.1895904450E-05  0.1010714464E-05  0.2312719291E-05  0.1634869515E-05  0.9223020115E-06  0.9577330000E+03
60  0.1877947487E-05  0.1000548208E-05  0.2290012527E-05  0.1618797105E-05  0.9135602181E-06  0.9740427000E+03
61  0.1860078723E-05  0.9905211958E-06  0.2267524265E-05  0.1602884460E-05  0.9048625498E-06  0.9913079000E+03
62  0.1842309432E-05  0.9806249029E-06  0.2245255623E-05  0.1587132562E-05  0.8962142890E-06  0.1008266300E+04
63  0.1824651561E-05  0.9708519446E-06  0.2223206981E-05  0.1571540647E-05  0.8876209151E-06  0.1024694900E+04
64  0.1807114157E-05  0.9611957496E-06  0.2201377422E-05  0.1556107312E-05  0.8790866716E-06  0.1041102700E+04
65  0.1789704670E-05  0.9516506662E-06  0.2179765274E-05  0.1540830703E-05  0.8706150382E-06  0.1058219500E+04
66  0.1772429035E-05  0.9422118090E-06  0.2158368226E-05  0.1525708567E-05  0.8622087760E-06  0.1074878500E+04
67  0.1755291594E-05  0.9328748461E-06  0.2137182952E-05  0.1510737513E-05  0.8538699109E-06  0.1091748900E+04
68  0.1738294636E-05  0.9236360588E-06  0.2116205578E-05  0.1495914635E-05  0.8455995511E-06  0.1108190700E+04
69  0.1721440377E-05  0.9144923478E-06  0.2095432576E-05  0.1481237368E-05  0.8373987096E-06  0.1124502900E+04
70  0.1704730488E-05  0.9054409652E-06  0.2074860331E-05  0.1466702451E-05  0.8292681501E-06  0.1140978800E+04
71  0.1688165062E-05  0.8964795226E-06  0.2054485108E-05  0.1452307011E-05  0.8212079416E-06  0.1157492700E+04
72  0.1671743999E-05  0.8876060131E-06  0.2034303481E-05  0.1438048478E-05  0.8132180162E-06  0.1173940900E+04
73  0.1655466792E-05  0.8788186309E-06  0.2014311885E-05  0.1423923776E-05  0.8052981337E-06  0.1189660400E+04
74  0.1639332113E-05  0.8701159199E-06  0.1994507418E-05  0.1409931460E-05  0.7974476938E-06  0.1205344400E+04
75  0.1623340002E-05  0.8614966418E-06  0.1974887861E-05  0.1396069557E-05  0.7896666464E-06  0.1221932600E+04
76  0.1607489247E-05  0.8529595515E-06  0.1955450635E-05  0.1382335730E-05  0.7819544318E-06  0.1239376700E+04
77  0.1591777995E-05  0.8445035966E-06  0.1936193215E-05  0.1368728346E-05  0.7743101942E-06  0.1255771800E+04
78  0.1576205119E-05  0.8361279179E-06  0.1917113621E-05  0.1355246234E-05  0.7667333736E-06  0.1272235800E+04
79  0.1560769822E-05  0.8278316658E-06  0.1898210166E-05  0.1341888091E-05  0.7592235472E-06  0.1288821900E+04
80  0.1545470749E-05  0.8196139259E-06  0.1879480445E-05  0.1328651435E-05  0.7517801107E-06  0.1305032700E+04
81  0.1530305902E-05  0.8114742864E-06  0.1860923872E-05  0.1315538191E-05  0.7444021653E-06  0.1321368100E+04
82  0.1515277680E-05  0.8034122298E-06  0.1842540380E-05  0.1302546520E-05  0.7370906515E-06  0.1338746200E+04
83  0.1500383715E-05  0.7954269133E-06  0.1824328483E-05  0.1289675305E-05  0.7298445538E-06  0.1356184800E+04
84  0.1485622481E-05  0.7875176598E-06  0.1806286028E-05  0.1276922542E-05  0.7226631555E-06  0.1372462800E+04
85  0.1470992328E-05  0.7796841670E-06  0.1788412551E-05  0.1264290357E-05  0.7155456987E-06  0.1387786100E+04
86  0.1456495930E-05  0.7719259505E-06  0.1770707959E-05  0.1251776881E-05  0.7084932566E-06  0.1404203600E+04
87  0.1442131075E-05  0.7642422464E-06  0.1753170791E-05  0.1239381155E-05  0.7015049263E-06  0.1420625800E+04
88  0.1427896955E-05  0.7566326382E-06  0.1735800249E-05  0.1227103240E-05  0.6945802766E-06  0.1437084700E+04
89  0.1413793626E-05  0.7490965211E-06  0.1718595090E-05  0.1214941573E-05  0.6877192813E-06  0.1454139500E+04
90  0.1399819608E-05  0.7416333089E-06  0.1701554028E-05  0.1202895938E-05  0.6809212915E-06  0.1470475800E+04
91  0.1385975083E-05  0.7342425187E-06  0.1684676307E-05  0.1190965793E-05  0.6741863282E-06  0.1487013700E+04
92  0.1372259677E-05  0.7269235507E-06  0.1667960916E-05  0.1179150203E-05  0.6675142080E-06  0.1503770800E+04
93  0.1358672551E-05  0.7196758397E-06  0.1651406708E-05  0.1167448414E-05  0.6609045500E-06  0.1520234900E+04
94  0.1345213236E-05  0.7124989286E-06  0.1635013047E-05  0.1155860485E-05  0.6543571081E-06  0.1537384900E+04
95  0.1331881927E-05  0.7053922310E-06  0.1618778986E-05  0.1144385023E-05  0.6478719213E-06  0.1553833900E+04
96  0.1318677150E-05  0.6983551084E-06  0.1602703056E-05  0.1133021159E-05  0.6414483406E-06  0.1570093400E+04
97  0.1305598280E-05  0.6913870852E-06  0.1586784273E-05  0.1121768650E-05  0.6350860395E-06  0.1586651200E+04
98  0.1292645291E-05  0.6844875968E-06  0.1571021616E-05  0.1110626420E-05  0.6287849592E-06  0.1602961900E+04
99  0.1279817105E-05  0.6776559871E-06  0.1555413613E-05  0.1099593304E-05  0.6225446044E-06  0.1619509200E+04
100  0.1267112640E-05  0.6708916699E-06  0.1539958805E-05  0.1088668459E-05  0.6163644567E-06  0.1636084800E+04
