TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
34  0.1138379696E-03  0.1588584106E-03  0.2212383383E-03  0.1222434413E-03  0.5059542317E-04  0.5015039000E+03
35  0.1210483739E-03  0.1518690777E-03  0.2263397811E-03  0.1188612894E-03  0.5294938753E-04  0.5163733000E+03
36  0.1292715262E-03  0.1454018506E-03  0.2314741922E-03  0.1159146179E-03  0.5577994377E-04  0.5313920000E+03
37  0.1381923388E-03  0.1397836318E-03  0.2364546553E-03  0.1135686365E-03  0.5899667712E-04  0.5463181000E+03
38  0.1474597941E-03  0.1352799267E-03  0.2411271168E-03  0.1119388553E-03  0.6247292127E-04  0.5612700000E+03
39  0.1567244845E-03  0.1320570997E-03  0.2453736196E-03  0.1110785907E-03  0.6606427274E-04  0.5762482000E+03
40  0.1656658794E-03  0.1301543589E-03  0.2491104962E-03  0.1109738921E-03  0.6962574338E-04  0.5912120000E+03
41  0.1740101883E-03  0.1294770265E-03  0.2522838367E-03  0.1115483642E-03  0.7302499272E-04  0.6061386000E+03
42  0.1815407448E-03  0.1298158666E-03  0.2548640422E-03  0.1126771006E-03  0.7615113475E-04  0.6211154000E+03
43  0.1881026465E-03  0.1308865216E-03  0.2568406007E-03  0.1142059976E-03  0.7891964376E-04  0.6361236000E+03
44  0.1936029506E-03  0.1323759396E-03  0.2582176103E-03  0.1159716631E-03  0.8127417246E-04  0.6510170000E+03
45  0.1980074200E-03  0.1339832536E-03  0.2590101309E-03  0.1178181021E-03  0.8318605068E-04  0.6659347000E+03
46  0.2013346771E-03  0.1354483822E-03  0.2592411990E-03  0.1196082957E-03  0.8465210970E-04  0.6808116000E+03
47  0.2036485839E-03  0.1365676108E-03  0.2589392851E-03  0.1212305454E-03  0.8569136674E-04  0.6957518000E+03
48  0.2050496274E-03  0.1371987623E-03  0.2581360241E-03  0.1226004893E-03  0.8634102263E-04  0.7106435000E+03
49  0.2056660177E-03  0.1372593670E-03  0.2568641694E-03  0.1236600452E-03  0.8665215623E-04  0.7256098000E+03
50  0.2056450626E-03  0.1367207027E-03  0.2551558216E-03  0.1243744643E-03  0.8668542865E-04  0.7405126000E+03
51  0.2051451928E-03  0.1355996906E-03  0.2530410464E-03  0.1247284335E-03  0.8650702625E-04  0.7553585000E+03
52  0.2043288043E-03  0.1339498803E-03  0.2505469767E-03  0.1247218949E-03  0.8618499279E-04  0.7701374000E+03
53  0.2033559019E-03  0.1318522369E-03  0.2476974661E-03  0.1243660178E-03  0.8578601372E-04  0.7849878000E+03
54  0.2023784144E-03  0.1294061358E-03  0.2445132546E-03  0.1236795828E-03  0.8537266171E-04  0.7997832000E+03
55  0.2015350414E-03  0.1267208089E-03  0.2410125408E-03  0.1226859097E-03  0.8500108225E-04  0.8146800000E+03
56  0.2009465708E-03  0.1239074323E-03  0.2372117987E-03  0.1214103755E-03  0.8471910524E-04  0.8295328000E+03
57  0.2007117564E-03  0.1210720462E-03  0.2331266601E-03  0.1198785168E-03  0.8456479968E-04  0.8445061000E+03
58  0.2009040018E-03  0.1183095417E-03  0.2287727034E-03  0.1181146729E-03  0.8456552517E-04  0.8594399000E+03
59  0.2015691830E-03  0.1156989855E-03  0.2241660393E-03  0.1161411162E-03  0.8473755272E-04  0.8744371000E+03
60  0.2027249259E-03  0.1133005519E-03  0.2193236396E-03  0.1139775997E-03  0.8508630719E-04  0.8892383000E+03
61  0.2043614984E-03  0.1111542512E-03  0.2142634179E-03  0.1116412539E-03  0.8560722936E-04  0.9040809000E+03
62  0.2064442589E-03  0.1092804829E-03  0.2090041109E-03  0.1091467614E-03  0.8628717282E-04  0.9189888000E+03
63  0.2089173604E-03  0.1076822118E-03  0.2035650346E-03  0.1065067404E-03  0.8710617391E-04  0.9337636000E+03
64  0.2117082535E-03  0.1063483402E-03  0.1979657976E-03  0.1037322666E-03  0.8803938293E-04  0.9487038000E+03
65  0.2147324770E-03  0.1052576879E-03  0.1922260380E-03  0.1008334714E-03  0.8905893737E-04  0.9640851000E+03
66  0.2178982842E-03  0.1043829533E-03  0.1863652363E-03  0.9782015453E-04  0.9013559242E-04  0.9790174000E+03
67  0.2211107826E-03  0.1036941130E-03  0.1804026256E-03  0.9470235876E-04  0.9123998746E-04  0.9939258000E+03
68  0.2242754178E-03  0.1031609036E-03  0.1743572017E-03  0.9149086204E-04  0.9234350144E-04  0.1008742000E+04
69  0.2273007658E-03  0.1027542458E-03  0.1682478137E-03  0.8819755316E-04  0.9341871911E-04  0.1023633500E+04
70  0.2301006908E-03  0.1024466806E-03  0.1620933059E-03  0.8483566720E-04  0.9443958353E-04  0.1038545800E+04
71  0.2325959738E-03  0.1022120407E-03  0.1559126764E-03  0.8141986868E-04  0.9538134108E-04  0.1053335900E+04
72  0.2347155248E-03  0.1020246669E-03  0.1497252188E-03  0.7796618106E-04  0.9622039571E-04  0.1068190600E+04
73  0.2363972804E-03  0.1018584993E-03  0.1435506202E-03  0.7449177130E-04  0.9693417963E-04  0.1083161000E+04
74  0.2375888577E-03  0.1016863342E-03  0.1374089969E-03  0.7101460692E-04  0.9750112447E-04  0.1097999900E+04
75  0.2382480091E-03  0.1014794579E-03  0.1313208594E-03  0.6755301111E-04  0.9790078535E-04  0.1112838500E+04
76  0.2383428986E-03  0.1012077688E-03  0.1253070071E-03  0.6412514725E-04  0.9811413549E-04  0.1127590500E+04
77  0.2378522035E-03  0.1008403974E-03  0.1193883606E-03  0.6074846926E-04  0.9812401692E-04  0.1142424900E+04
78  0.2367650382E-03  0.1003467456E-03  0.1135857462E-03  0.5743917748E-04  0.9791570677E-04  0.1157213700E+04
79  0.2350806962E-03  0.9969781014E-04  0.1079196478E-03  0.5421172093E-04  0.9747754072E-04  0.1172050700E+04
80  0.2328082106E-03  0.9886762447E-04  0.1024099424E-03  0.5107838588E-04  0.9680152733E-04  0.1186890500E+04
81  0.2299657401E-03  0.9783465299E-04  0.9707563399E-04  0.4804900702E-04  0.9588388694E-04  0.1201687800E+04
82  0.2265797984E-03  0.9658299552E-04  0.9193459557E-04  0.4513083048E-04  0.9472545684E-04  0.1216598700E+04
83  0.2226843474E-03  0.9510329332E-04  0.8700332277E-04  0.4232854798E-04  0.9333191683E-04  0.1231517000E+04
84  0.2183197854E-03  0.9339326891E-04  0.8229669908E-04  0.3964450780E-04  0.9171380529E-04  0.1246439700E+04
85  0.2135318606E-03  0.9145787116E-04  0.7782776571E-04  0.3707909379E-04  0.8988631275E-04  0.1261270100E+04
86  0.2083705431E-03  0.8930903115E-04  0.7360748667E-04  0.3463124764E-04  0.8786885660E-04  0.1276122100E+04
87  0.2028888848E-03  0.8696506158E-04  0.6964449908E-04  0.3229909610E-04  0.8568445598E-04  0.1290922800E+04
88  0.1971418955E-03  0.8444975305E-04  0.6594484203E-04  0.3008063469E-04  0.8335893895E-04  0.1305739500E+04
89  0.1911854558E-03  0.8179123466E-04  0.6251166507E-04  0.2797441343E-04  0.8092002508E-04  0.1320665700E+04
90  0.1850752854E-03  0.7902067265E-04  0.5934492965E-04  0.2598016901E-04  0.7839633488E-04  0.1335498100E+04
91  0.1788659773E-03  0.7617089118E-04  0.5644112995E-04  0.2409934883E-04  0.7581638231E-04  0.1350302800E+04
92  0.1726101069E-03  0.7327498865E-04  0.5379307706E-04  0.2233547341E-04  0.7320760949E-04  0.1365138800E+04
93  0.1663574206E-03  0.7036503222E-04  0.5138979554E-04  0.2069428051E-04  0.7059552027E-04  0.1379915400E+04
94  0.1601541077E-03  0.6747089856E-04  0.4921658620E-04  0.1918358588E-04  0.6800296433E-04  0.1394718500E+04
95  0.1540421605E-03  0.6461932224E-04  0.4725529560E-04  0.1781278367E-04  0.6544961332E-04  0.1409503400E+04
96  0.1480588272E-03  0.6183319901E-04  0.4548480944E-04  0.1659190715E-04  0.6295165617E-04  0.1424386500E+04
97  0.1422361672E-03  0.5913117502E-04  0.4388175566E-04  0.1553020212E-04  0.6052172283E-04  0.1439302100E+04
98  0.1366007188E-03  0.5652752796E-04  0.4242137080E-04  0.1463426689E-04  0.5816902602E-04  0.1454091700E+04
99  0.1311732947E-03  0.5403232583E-04  0.4107845786E-04  0.1390599961E-04  0.5589969065E-04  0.1469086700E+04
100  0.1259689162E-03  0.5165182558E-04  0.3982835315E-04  0.1334081910E-04  0.5371722361E-04  0.1483885400E+04
